CycPeptMPDB_ID,Original_Name_in_Source_Literature,Source,Structurally_Unique_ID,SMILES,PAMPA,Normalized_Name,log_path,split0,split1,split2,split3,split4,split5,split6,split7,split8,split9
2840,hexa_326,2020_Townsend,2840,CC(C)C[C@H]1NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-6.39,hexa_326,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_326.log,train,train,train,train,train,test,train,train,train,train
6237,L1_16.3.3.2.3.2,2021_Kelly,6237,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.63,L1_16.3.3.2.3.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6237.log,train,train,train,train,train,test,test,train,train,train
1249,1.3-36,2016_Furukawa,1249,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCc2cccnc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.53,1.3-36,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.3-36.log,train,train,train,train,train,train,test,test,test,train
6164,L1_15.3.1.1.2.2,2021_Kelly,6164,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.48,L1_15.3.1.1.2.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6164.log,train,test,test,train,train,train,train,train,train,train
2713,hexa_199,2020_Townsend,2713,CCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.16,hexa_199,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_199.log,train,train,train,train,test,train,train,train,test,train
2904,hexa_390,2020_Townsend,2904,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N1C,-5.65,hexa_390,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_390.log,train,train,train,test,train,valid,train,train,train,train
5140,hepta_1563,2020_Townsend,5140,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(Cc2ccccc2)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C1=O,-5.68,hepta_1563,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1563.log,valid,train,valid,train,train,train,train,train,train,train
1758,2.7-09Me,2016_Furukawa,1758,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CC)C(=O)[C@@H]2CCCN2C1=O,-6.22,2.7-09Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.7-09Me.log,train,train,train,train,train,train,test,train,test,train
3523,hexa_1009,2020_Townsend,3523,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H]2CCCN2C1=O,-5.06,hexa_1009,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_1009.log,train,test,train,valid,valid,train,test,train,test,train
4030,hepta_453,2020_Townsend,4030,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-5.77,hepta_453,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_453.log,train,train,valid,train,train,train,valid,train,train,train
2678,hexa_164,2020_Townsend,2678,CC(C)C[C@@H]1NC(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.78,hexa_164,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_164.log,train,test,train,train,test,train,train,train,train,train
5415,hepta_1838,2020_Townsend,5415,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)C[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.49,hepta_1838,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1838.log,train,valid,train,train,valid,valid,valid,valid,train,train
1094,Compound.50,2015_Wang,1094,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC1=O,-8,Compound.50,/home/liuwei/GitHub/Data/pdb_log/2015_Wang/Compound.50.log,valid,train,valid,train,valid,train,train,train,test,train
6238,L1_16.3.3.2.4.2,2021_Kelly,6238,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.63,L1_16.3.3.2.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6238.log,test,train,train,train,train,train,train,train,valid,train
3758,hepta_181,2020_Townsend,3758,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)N(C)C1=O,-8,hepta_181,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_181.log,valid,train,train,train,train,train,train,train,train,train
4723,hepta_1146,2020_Townsend,4723,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.52,hepta_1146,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1146.log,train,train,train,train,train,train,train,train,train,train
4003,hepta_426,2020_Townsend,4003,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-6.26,hepta_426,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_426.log,train,train,test,train,test,train,train,train,train,train
4072,hepta_495,2020_Townsend,4072,CC(C)C[C@H]1NC(=O)[C@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-5.87,hepta_495,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_495.log,train,train,valid,train,train,train,train,train,train,train
5230,hepta_1653,2020_Townsend,5230,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)CC(=O)N1C,-5.85,hepta_1653,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1653.log,train,train,test,train,train,train,train,test,train,train
4542,hepta_965,2020_Townsend,4542,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C(=O)N[C@H](C)C(=O)N(Cc2ccccc2)CC(=O)N1C,-5.24,hepta_965,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_965.log,train,train,train,train,train,train,train,train,test,train
6142,L1_15.2.2.4.2.2,2021_Kelly,6142,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.7,L1_15.2.2.4.2.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6142.log,valid,train,train,test,train,train,train,train,test,train
3188,hexa_674,2020_Townsend,3188,CC(C)C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)C[C@H](Cc2ccccc2)NC1=O,-5.06,hexa_674,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_674.log,train,train,valid,train,test,train,train,train,train,train
4847,hepta_1270,2020_Townsend,4847,CC(C)C[C@@H]1NC(=O)[C@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O,-5.99,hepta_1270,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1270.log,train,train,valid,train,train,train,train,train,train,train
6722,L1_9.2.3.2.2.2,2021_Kelly,6722,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.96,L1_9.2.3.2.2.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6722.log,train,train,train,train,valid,train,train,train,train,train
6188,L1_15.4.3.4.4.2,2021_Kelly,6188,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.43,L1_15.4.3.4.4.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6188.log,train,train,train,train,train,train,valid,train,train,train
6781,L2_1.4.2.3.1,2021_Kelly,6781,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-4.8,L2_1.4.2.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6781.log,train,valid,train,train,train,train,train,train,train,train
4455,hepta_878,2020_Townsend,4455,CCCN1CC(=O)N(Cc2ccccc2)CC(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.26,hepta_878,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_878.log,train,train,train,train,train,train,valid,train,test,train
6896,L3_2.1.3.3.1,2021_Kelly,6896,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.16,L3_2.1.3.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6896.log,test,train,train,train,valid,train,train,train,train,train
4131,hepta_554,2020_Townsend,4131,CC(C)C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(C)C)NC1=O,-5.67,hepta_554,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_554.log,train,train,train,train,train,train,test,train,train,train
5719,L1_1.2.4.2.1.1,2021_Kelly,5719,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.12,L1_1.2.4.2.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5719.log,train,train,train,train,train,train,train,train,train,train
7403,ID.3-Pye4,2022_Taechalertpaisarn,7403,CC(C)C[C@@H]1NC(=O)[C@@H](CCC(=O)N2CCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-6.86,3Pye4,/home/liuwei/GitHub/Data/pdb_log/2022_Taechalertpaisarn/3Pye4.log,train,train,train,train,train,valid,train,train,train,train
3710,hepta_133,2020_Townsend,3710,CC(C)C[C@H]1C(=O)N(Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](C)C(=O)N1C,-6.03,hepta_133,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_133.log,train,train,train,valid,train,valid,train,train,train,train
6572,L1_6.2.3.3.1.1,2021_Kelly,6572,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.25,L1_6.2.3.3.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6572.log,train,train,valid,train,train,train,train,train,train,train
5683,L1_1.1.2.3.1.1,2021_Kelly,5683,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.99,L1_1.1.2.3.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_5683.log,train,train,train,train,train,train,train,train,test,train
1451,1.8-38,2016_Furukawa,1451,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCOc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-8,1.8-38,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.8-38.log,valid,train,train,train,train,train,train,train,test,train
2882,hexa_368,2020_Townsend,2882,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.28,hexa_368,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_368.log,train,train,train,train,train,train,train,train,test,train
1252,1.3-39,2016_Furukawa,1252,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2cnn(C)c2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC(C)C)C(=O)[C@H]2CCCN2C1=O,-5.65,1.3-39,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.3-39.log,train,train,train,test,train,train,train,train,train,train
2901,hexa_387,2020_Townsend,2901,CC(C)C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC1=O,-5.91,hexa_387,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_387.log,train,valid,train,train,valid,test,valid,train,train,train
1188,1.2-15,2016_Furukawa,1188,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@H](CC(C)C)NC(=O)CN(CCC)C(=O)[C@H]2CCCN2C1=O,-5.7,1.2-15,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.2-15.log,train,train,valid,train,train,train,train,train,valid,train
1600,2.2-14H,2016_Furukawa,1600,CCCCCN1CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N2CCC[C@@H]2C(=O)N(CCCOC(C)C)CC(=O)N[C@@H](Cc2ccccc2)C1=O,-4.95,2.2-14H,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.2-14H.log,valid,valid,train,train,train,valid,train,train,valid,train
1047,Compound.3,2015_Wang,1047,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C1=O,-6.96,Compound.3,/home/liuwei/GitHub/Data/pdb_log/2015_Wang/Compound.3.log,train,train,train,test,valid,test,train,valid,train,train
1796,2.8-11Me,2016_Furukawa,1796,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCCCC2)C(=O)[C@@H](C)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@H]2CCCN2C1=O,-5.13,2.8-11Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.8-11Me.log,train,train,train,train,train,train,train,train,train,train
2967,hexa_453,2020_Townsend,2967,CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N1C,-5.96,hexa_453,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_453.log,train,train,train,train,train,train,valid,train,test,train
6700,L1_9.1.2.3.1.2,2021_Kelly,6700,CC(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-5.86,L1_9.1.2.3.1.2,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6700.log,train,train,train,train,train,train,train,train,train,train
5343,hepta_1766,2020_Townsend,5343,CCCN1CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@H]2C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C(=O)N2CCC[C@H]2C1=O,-5.2,hepta_1766,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1766.log,train,train,train,train,test,train,train,train,train,train
1695,2.5-18Me,2016_Furukawa,1695,CCCC[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccc3c(c2)OCO3)C(=O)[C@@H]2CCCN2C1=O,-5,2.5-18Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.5-18Me.log,train,train,train,train,train,train,train,train,test,train
6312,L1_3.1.1.1.3.1,2021_Kelly,6312,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.4,L1_3.1.1.1.3.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6312.log,train,valid,train,train,train,valid,train,train,train,train
6800,L2_2.2.3.1.1,2021_Kelly,6800,CC(=O)N1CCC[C@H]1C(=O)N[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6.1,L2_2.2.3.1.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6800.log,train,valid,train,valid,train,train,train,train,test,train
5546,hepta_1969,2020_Townsend,5546,CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](CC(C)C)N(C)C1=O,-5.82,hepta_1969,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_1969.log,valid,train,train,train,train,train,train,valid,train,train
6413,L1_4.1.4.3.4.1,2021_Kelly,6413,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-5.13,L1_4.1.4.3.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6413.log,train,train,train,train,train,train,train,train,train,train
7039,L4_3.1.3.4.1,2021_Kelly,7039,CC(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)O[C@@H]1C,-6,L4_3.1.3.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_7039.log,train,train,train,train,train,train,train,train,train,train
3657,hepta_80,2020_Townsend,3657,CC(C)C[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC1=O,-8,hepta_80,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_80.log,train,train,train,train,train,train,train,train,train,train
3685,hepta_108,2020_Townsend,3685,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O,-5.36,hepta_108,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_108.log,train,train,train,test,test,train,test,train,train,train
2794,hexa_280,2020_Townsend,2794,CCCN1CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-4.82,hexa_280,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_280.log,train,train,train,train,train,train,train,test,train,train
4168,hepta_591,2020_Townsend,4168,CC(C)C[C@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CN(Cc2ccccc2)C(=O)[C@@H]2CCCN2C(=O)CN(Cc2ccccc2)C1=O,-6.11,hepta_591,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hepta_591.log,train,train,train,train,train,train,train,train,valid,train
1170,1.1-37,2016_Furukawa,1170,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CCCc2ccccc2)C(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CN(CC)C(=O)[C@H]2CCCN2C1=O,-7.08,1.1-37,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/1.1-37.log,valid,valid,train,train,train,valid,valid,train,test,train
1656,2.4-15Me,2016_Furukawa,1656,CCCC[C@@H]1NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(CC2CCOCC2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN(CCCOC(C)C)C(=O)[C@H]2CCCN2C1=O,-6.52,2.4-15Me,/home/liuwei/GitHub/Data/pdb_log/2016_Furukawa/2.4-15Me.log,test,train,train,valid,train,train,train,train,train,train
1090,Compound.46,2015_Wang,1090,CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N(C)[C@H](C)C(=O)N(C)CC(=O)N[C@@H](Cc2ccccc2)C(=O)N1C,-8,Compound.46,/home/liuwei/GitHub/Data/pdb_log/2015_Wang/Compound.46.log,test,valid,train,train,train,train,train,train,train,train
2754,hexa_240,2020_Townsend,2754,CCCN1CC(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)CC(=O)N2CCC[C@@H]2C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H](Cc2ccccc2)C1=O,-5.33,hexa_240,/home/liuwei/GitHub/Data/pdb_log/2020_Townsend/hexa_240.log,train,train,train,train,train,train,train,train,train,train
6606,L1_7.1.3.4.4.1,2021_Kelly,6606,CC(=O)N1CCC[C@@H]1C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,-6.13,L1_7.1.3.4.4.1,/home/liuwei/GitHub/Data/pdb_log/2021_Kelly/Kelly_6606.log,test,train,train,train,train,train,train,train,train,train
